DATE(MM/DD/YYYY),MST,Avg Wind Speed @ 40ft [MPH],Avg Wind Direction @ 40ft [deg from N]
8/13/2006,15:10,2.159,93.4
8/13/2006,15:20,2.104,62.54
8/13/2006,15:30,2.471,81.1
8/13/2006,15:40,3.394,154.8
8/13/2006,15:50,1.864,209.3
8/13/2006,16:00,4.712,114.4
8/13/2006,16:10,5.371,91.8
8/13/2006,16:20,4.506,122.1
8/13/2006,16:30,3.286,119.1
8/13/2006,16:40,4.277,165.1
8/13/2006,16:50,3.335,243.1
8/13/2006,17:00,4.81,135.5
8/13/2006,17:10,4.04,168.7
8/13/2006,17:20,4.198,105
8/13/2006,17:30,5.23,143
8/13/2006,17:40,4.214,166.6
8/13/2006,17:50,2.295,194
8/13/2006,18:00,4.718,302
8/13/2006,18:10,4.917,58.38
8/13/2006,18:20,2.046,156.9
8/13/2006,18:30,2.67,94.5
8/13/2006,18:40,2.019,348.7
8/13/2006,18:50,2.268,115.7
8/13/2006,19:00,1.282,33.82
8/13/2006,19:10,2.488,311.4
8/13/2006,19:20,2.119,151.9
8/13/2006,19:30,1.158,328.1
8/13/2006,19:40,1.19,64.56
8/13/2006,19:50,2.117,335.3
8/13/2006,20:00,1.842,45.52
8/13/2006,20:10,1.014,70.8
8/13/2006,20:20,.941,100.2
8/13/2006,20:30,1.576,36.07
8/13/2006,20:40,.821,31.69
8/13/2006,20:50,.792,54.75
8/13/2006,21:00,2.617,116.5
8/13/2006,21:10,.98,89.1
8/13/2006,21:20,.819,91
8/13/2006,21:30,3.106,26.76
8/13/2006,21:40,.792,269.8
8/13/2006,21:50,1.89,75.6
8/13/2006,22:00,.968,26.07
8/13/2006,22:10,.793,37.43
8/13/2006,22:20,3.813,10.7
8/13/2006,22:30,1.873,51.82
8/13/2006,22:40,.876,44.19
8/13/2006,22:50,.793,60.09
8/13/2006,23:00,2.081,87.1
8/13/2006,23:10,.792,287.2
8/13/2006,23:20,.792,64.39
8/13/2006,23:30,1.028,45.77
8/13/2006,23:40,3.175,22.69
8/13/2006,23:50,1.341,126.3
8/14/2006,00:00,3.196,110.3
8/14/2006,00:10,.793,306.7
8/14/2006,00:20,.794,3.843
8/14/2006,00:30,.792,344.1
8/14/2006,00:40,1.853,15.22
8/14/2006,00:50,.792,129.5
8/14/2006,01:00,.798,63.5
8/14/2006,01:10,.793,111.9
8/14/2006,01:20,.795,274.2
8/14/2006,01:30,1.012,8.47
8/14/2006,01:40,.792,21.73
8/14/2006,01:50,1.287,11.59
8/14/2006,02:00,.803,34.62
8/14/2006,02:10,3.103,111.2
8/14/2006,02:20,.795,97.4
8/14/2006,02:30,.792,95.5
8/14/2006,02:40,.792,353.9
8/14/2006,02:50,.793,.317
8/14/2006,03:00,.805,108.9
8/14/2006,03:10,1.021,127.6
8/14/2006,03:20,.792,36.97
8/14/2006,03:30,.792,73.2
8/14/2006,03:40,.793,82.4
8/14/2006,03:50,.792,347.6
8/14/2006,04:00,.793,103.2
8/14/2006,04:10,1.32,119.2
8/14/2006,04:20,.792,320.8
8/14/2006,04:30,.822,166.1
8/14/2006,04:40,.792,145.2
8/14/2006,04:50,.859,19.98
8/14/2006,05:00,1.052,10.43
8/14/2006,05:10,.793,46.84
8/14/2006,05:20,.792,344.5
8/14/2006,05:30,.792,108.3
8/14/2006,05:40,.945,115.2
8/14/2006,05:50,.828,26.7
8/14/2006,06:00,.794,319.8
8/14/2006,06:10,.792,81.6
8/14/2006,06:20,.792,134.3
8/14/2006,06:30,.792,359.3
8/14/2006,06:40,.794,69.06
8/14/2006,06:50,.792,286.1
8/14/2006,07:00,1.1,188.1
8/14/2006,07:10,1.079,178.5
8/14/2006,07:20,.792,277
8/14/2006,07:30,.988,206.9
8/14/2006,07:40,1.311,161.8
8/14/2006,07:50,1.291,158.7
8/14/2006,08:00,2.37,185.8
8/14/2006,08:10,1.631,227.7
8/14/2006,08:20,1.8,236.6
8/14/2006,08:30,2.962,218.4
8/14/2006,08:40,2.515,171.2
8/14/2006,08:50,2.575,169.3
8/14/2006,09:00,2.293,225.5
8/14/2006,09:10,3.432,193
8/14/2006,09:20,2.589,218.1
8/14/2006,09:30,3.773,219.4
8/14/2006,09:40,4.887,253.4
8/14/2006,09:50,5.233,189.6
8/14/2006,10:00,5.304,169.3
8/14/2006,10:10,5.67,196.1
8/14/2006,10:20,4.869,170.8
8/14/2006,10:30,7.79,200.4
8/14/2006,10:40,5.489,188.9
8/14/2006,10:50,5.642,167.3
8/14/2006,11:00,4.863,207.1
8/14/2006,11:10,5.275,206.8
8/14/2006,11:20,4.61,223.9
8/14/2006,11:30,3.895,168.5
8/14/2006,11:40,3.642,202.4
8/14/2006,11:50,5.925,192.1
8/14/2006,12:00,3.562,228.8
8/14/2006,12:10,6.053,224
8/14/2006,12:20,4.234,264
8/14/2006,12:30,4.597,222.5
8/14/2006,12:40,5.869,196.1
8/14/2006,12:50,5.695,241.9
8/14/2006,13:00,5.247,249.8
8/14/2006,13:10,8.51,275.6
8/14/2006,13:20,8.33,289.6
8/14/2006,13:30,5.457,289.3
8/14/2006,13:40,3.868,63.38
8/14/2006,13:50,3.451,141
8/14/2006,14:00,1.632,237.6
8/14/2006,14:10,3.101,154.9
8/14/2006,14:20,3.809,105
8/14/2006,14:30,3.444,170.7
8/14/2006,14:40,4.243,279.6
8/14/2006,14:50,3.492,261.9
8/14/2006,15:00,3.379,214
8/14/2006,15:10,6.846,249.4
8/14/2006,15:20,4.32,206.6
8/14/2006,15:30,4.619,243.5
8/14/2006,15:40,3.59,202.3
8/14/2006,15:50,3.322,215.7
8/14/2006,16:00,5.221,201.1
8/14/2006,16:10,6.178,150
8/14/2006,16:20,5.041,138.9
8/14/2006,16:30,4.284,155.1
8/14/2006,16:40,3.22,153.2
8/14/2006,16:50,5.116,179.5
8/14/2006,17:00,4.527,159.5
8/14/2006,17:10,3.272,144.1
8/14/2006,17:20,2.114,156.7
8/14/2006,17:30,3.341,162.1
8/14/2006,17:40,4.05,159.9
8/14/2006,17:50,4.277,156.2
8/14/2006,18:00,2.347,133.6
8/14/2006,18:10,1.588,160.6
8/14/2006,18:20,2.298,168.5
8/14/2006,18:30,2,154.7
8/14/2006,18:40,2.475,190.3
8/14/2006,18:50,1.596,195.2
8/14/2006,19:00,1.639,120.2
8/14/2006,19:10,2.638,185
8/14/2006,19:20,.795,58.47
8/14/2006,19:30,.877,28.29
8/14/2006,19:40,1.05,211.2
8/14/2006,19:50,.801,246.6
8/14/2006,20:00,.845,164.9
8/14/2006,20:10,.793,324.2
8/14/2006,20:20,.807,10.88
8/14/2006,20:30,.797,22
8/14/2006,20:40,1.838,7.76
8/14/2006,20:50,1.108,17.5
8/14/2006,21:00,3.089,18.31
8/14/2006,21:10,.792,62.88
8/14/2006,21:20,1.073,142.4
8/14/2006,21:30,.803,123.6
8/14/2006,21:40,.792,102
8/14/2006,21:50,.974,148.1
8/14/2006,22:00,.792,96.9
8/14/2006,22:10,1.168,83.3
8/14/2006,22:20,1.857,102
8/14/2006,22:30,.792,4.416
8/14/2006,22:40,.792,80
8/14/2006,22:50,.975,142.4
8/14/2006,23:00,.793,93.6
8/14/2006,23:10,.793,113.3
8/14/2006,23:20,.792,134.3
8/14/2006,23:30,1.818,96.8
8/14/2006,23:40,.951,127.6
8/14/2006,23:50,.792,40.72
8/15/2006,00:00,.792,14.09
8/15/2006,00:10,.792,37.78
8/15/2006,00:20,.792,19.11
8/15/2006,00:30,1.147,6.318
8/15/2006,00:40,1.506,7.24
8/15/2006,00:50,1.358,17.9
8/15/2006,01:00,.792,11.43
8/15/2006,01:10,.792,14.71
8/15/2006,01:20,.792,43.53
8/15/2006,01:30,.792,119
8/15/2006,01:40,.792,55.57
8/15/2006,01:50,.792,1.462
8/15/2006,02:00,.87,13.49
8/15/2006,02:10,.792,11.86
8/15/2006,02:20,.792,53.45
8/15/2006,02:30,.845,70
8/15/2006,02:40,.8,68.08
8/15/2006,02:50,.792,51.4
8/15/2006,03:00,.792,157.9
8/15/2006,03:10,1.13,144.7
8/15/2006,03:20,.816,110.1
8/15/2006,03:30,.795,92
8/15/2006,03:40,.792,23.61
8/15/2006,03:50,.792,8.79
8/15/2006,04:00,.792,30.08
8/15/2006,04:10,.792,64.84
8/15/2006,04:20,.793,69.98
8/15/2006,04:30,1.845,8.67
8/15/2006,04:40,.792,30.53
8/15/2006,04:50,.792,34.91
8/15/2006,05:00,.803,77.8
8/15/2006,05:10,2.638,8.16
8/15/2006,05:20,1.648,16.36
8/15/2006,05:30,1.029,94.5
8/15/2006,05:40,.792,313
8/15/2006,05:50,.968,124.2
8/15/2006,06:00,.792,10.88
8/15/2006,06:10,.792,210.3
8/15/2006,06:20,1.182,127
8/15/2006,06:30,.792,136.7
8/15/2006,06:40,.792,193.7
8/15/2006,06:50,.792,229.8
8/15/2006,07:00,.792,295.8
8/15/2006,07:10,.792,274.4
8/15/2006,07:20,.793,219.5
8/15/2006,07:30,.803,218.2
8/15/2006,07:40,1.22,229.1
8/15/2006,07:50,1.475,230.6
8/15/2006,08:00,2.83,253.2
8/15/2006,08:10,1.575,235.6
8/15/2006,08:20,1.196,233.9
8/15/2006,08:30,1.341,242.5
8/15/2006,08:40,2.007,242.1
8/15/2006,08:50,1.752,255.5
8/15/2006,09:00,1.369,259.8
8/15/2006,09:10,2.595,188.2
8/15/2006,09:20,2.191,246.9
8/15/2006,09:30,2.245,296.6
8/15/2006,09:40,1.564,215.8
8/15/2006,09:50,3.072,227.9
8/15/2006,10:00,4.637,204.7
8/15/2006,10:10,5.368,198.5
8/15/2006,10:20,3.408,233.5
8/15/2006,10:30,4.168,267.9
8/15/2006,10:40,5.518,198.4
8/15/2006,10:50,4.763,215.9
8/15/2006,11:00,2.965,303.8
8/15/2006,11:10,4.517,270.5
8/15/2006,11:20,4.217,270.2
8/15/2006,11:30,2.679,181.6
8/15/2006,11:40,5.337,235
8/15/2006,11:50,5.326,247.5
8/15/2006,12:00,4.16,215.4
8/15/2006,12:10,4.082,202.9
8/15/2006,12:20,5.393,248.3
8/15/2006,12:30,3.002,229.4
8/15/2006,12:40,5.158,213.2
8/15/2006,12:50,6.809,188.9
8/15/2006,13:00,8.6,215.5
8/15/2006,13:10,5.522,200.2
8/15/2006,13:20,6.334,182.7
8/15/2006,13:30,4.969,154.5
8/15/2006,13:40,4.504,169.2
8/15/2006,13:50,4.162,324.2
8/15/2006,14:00,2.599,230.6
8/15/2006,14:10,2.851,330.3
8/15/2006,14:20,3.059,212.4
8/15/2006,14:30,3.411,144.7
8/15/2006,14:40,4.636,41.54
8/15/2006,14:50,4.355,13.88
8/15/2006,15:00,4.555,41.53
8/15/2006,15:10,6.639,37.2
8/15/2006,15:20,6.46,59.11
8/15/2006,15:30,6.849,75.7
8/15/2006,15:40,3.803,355.7
8/15/2006,15:50,5.393,94.6
8/15/2006,16:00,3.892,56.85
8/15/2006,16:10,6.677,24.8
8/15/2006,16:20,4.213,14.81
8/15/2006,16:30,4.03,331.5
8/15/2006,16:40,2.011,238.3
8/15/2006,16:50,3.67,320.4
8/15/2006,17:00,4.946,355.1
8/15/2006,17:10,5.561,343.3
8/15/2006,17:20,4.175,11.25
8/15/2006,17:30,6.324,65.86
8/15/2006,17:40,6.99,69.11
8/15/2006,17:50,4.051,94.7
8/15/2006,18:00,2.039,257.1
8/15/2006,18:10,4.347,306.7
8/15/2006,18:20,1.692,51.02
8/15/2006,18:30,2.211,303.3
8/15/2006,18:40,2.888,348.2
8/15/2006,18:50,2.411,25.12
8/15/2006,19:00,3.885,3.314
8/15/2006,19:10,4.487,347.3
8/15/2006,19:20,5.978,355.1
8/15/2006,19:30,6.867,336.3
8/15/2006,19:40,4.389,352.2
8/15/2006,19:50,4.845,327.4
8/15/2006,20:00,7.39,338
8/15/2006,20:10,6.479,354
8/15/2006,20:20,5.527,360
8/15/2006,20:30,5.272,7.77
8/15/2006,20:40,5.328,12.77
8/15/2006,20:50,4.233,11.04
8/15/2006,21:00,4.773,15.05
8/15/2006,21:10,4.225,18.18
8/15/2006,21:20,3.91,20.67
8/15/2006,21:30,3.205,25.62
8/15/2006,21:40,2.868,37.06
8/15/2006,21:50,2.663,26.03
8/15/2006,22:00,2.367,19.99
8/15/2006,22:10,1.823,91.9
8/15/2006,22:20,.792,221.3
8/15/2006,22:30,.937,71.4
8/15/2006,22:40,1.016,100.3
8/15/2006,22:50,.876,126.1
8/15/2006,23:00,.814,27.57
8/15/2006,23:10,.988,30.76
8/15/2006,23:20,2.161,35.27
8/15/2006,23:30,5.001,154.7
8/15/2006,23:40,3.835,34.02
8/15/2006,23:50,2.92,47.59
8/16/2006,00:00,1.503,46.69
8/16/2006,00:10,1.752,11.28
8/16/2006,00:20,1.92,32.41
8/16/2006,00:30,1.717,50.33
8/16/2006,00:40,1.52,110.2
8/16/2006,00:50,.805,189.4
8/16/2006,01:00,2.435,80.5
8/16/2006,01:10,2.267,90.3
8/16/2006,01:20,1.189,91.9
8/16/2006,01:30,.827,207.6
8/16/2006,01:40,.815,126
8/16/2006,01:50,2.476,65.16
8/16/2006,02:00,1.206,52.36
8/16/2006,02:10,2.344,20.45
8/16/2006,02:20,1.759,51.71
8/16/2006,02:30,.792,25.14
8/16/2006,02:40,2.587,73.4
8/16/2006,02:50,3.563,84.4
8/16/2006,03:00,2.877,68.67
8/16/2006,03:10,.877,262.4
8/16/2006,03:20,.792,107.6
8/16/2006,03:30,.871,28.04
8/16/2006,03:40,.957,65.11
8/16/2006,03:50,.792,52.01
8/16/2006,04:00,.792,24.33
8/16/2006,04:10,.794,33.51
8/16/2006,04:20,1.242,21.84
8/16/2006,04:30,1.784,81.8
8/16/2006,04:40,1.812,84.8
8/16/2006,04:50,1.026,101.1
8/16/2006,05:00,1.389,55.47
8/16/2006,05:10,.805,63.91
8/16/2006,05:20,1.005,37.26
8/16/2006,05:30,1.859,140.9
8/16/2006,05:40,.792,84.6
8/16/2006,05:50,.793,112.1
8/16/2006,06:00,.792,340.9
8/16/2006,06:10,1.34,87.3
8/16/2006,06:20,.792,182.2
8/16/2006,06:30,.792,105.8
8/16/2006,06:40,1.194,72.1
8/16/2006,06:50,1.632,121.5
8/16/2006,07:00,.792,100.1
8/16/2006,07:10,1.071,304
8/16/2006,07:20,.794,14.81
8/16/2006,07:30,1.659,329.3
8/16/2006,07:40,2,279.2
8/16/2006,07:50,.956,248.7
8/16/2006,08:00,1.339,279.6
8/16/2006,08:10,.857,91.4
8/16/2006,08:20,1.986,292
8/16/2006,08:30,2.026,176
8/16/2006,08:40,2.79,240.4
8/16/2006,08:50,5.695,255.4
8/16/2006,09:00,4.998,238.2
8/16/2006,09:10,5.142,281.1
8/16/2006,09:20,4.645,257.7
8/16/2006,09:30,2.992,332.4
8/16/2006,09:40,3.517,300.2
8/16/2006,09:50,2.824,5.245
8/16/2006,10:00,1.884,340.7
8/16/2006,10:10,5.452,301.1
8/16/2006,10:20,2.96,289.3
8/16/2006,10:30,5.09,307.6
8/16/2006,10:40,6.785,274.4
8/16/2006,10:50,5.921,293.3
8/16/2006,11:00,3.738,269.8
8/16/2006,11:10,3.292,32.21
8/16/2006,11:20,.987,11.79
8/16/2006,11:30,3.502,300.3
8/16/2006,11:40,4.287,359.2
8/16/2006,11:50,2.816,97.3
8/16/2006,12:00,3.038,89.4
8/16/2006,12:10,1.912,50.96
8/16/2006,12:20,4.988,31.73
8/16/2006,12:30,4.363,310
8/16/2006,12:40,4.383,358.4
8/16/2006,12:50,5.19,8.77
8/16/2006,13:00,5.007,321.1
8/16/2006,13:10,4.954,68.16
8/16/2006,13:20,4.569,97.7
8/16/2006,13:30,3.536,89.2
8/16/2006,13:40,5.629,153.6
8/16/2006,13:50,5.426,143.7
8/16/2006,14:00,5.417,133.2
8/16/2006,14:10,4.529,145.6
8/16/2006,14:20,4.675,186.1
8/16/2006,14:30,3.109,81.5
8/16/2006,14:40,5.017,75.3
8/16/2006,14:50,3.372,5.141
8/16/2006,15:00,1.72,122.9
8/16/2006,15:10,3.477,187.8
8/16/2006,15:20,5.797,198.7
8/16/2006,15:30,4.952,159.9
8/16/2006,15:40,1.855,27.1
8/16/2006,15:50,3.214,144.8
8/16/2006,16:00,2.105,301
8/16/2006,16:10,5.574,354.2
8/16/2006,16:20,2.974,106.7
8/16/2006,16:30,5.16,87.9
8/16/2006,16:40,5.169,88.4
8/16/2006,16:50,3.289,135.1
8/16/2006,17:00,5.353,160.3
8/16/2006,17:10,4.986,163.9
8/16/2006,17:20,4.579,148.9
8/16/2006,17:30,4.708,159.5
8/16/2006,17:40,2.875,129.6
8/16/2006,17:50,1.302,107.7
8/16/2006,18:00,.792,198.7
8/16/2006,18:10,1.239,19.44
8/16/2006,18:20,3.418,60.32
8/16/2006,18:30,2.022,87.6
8/16/2006,18:40,2.454,92.6
8/16/2006,18:50,3.907,68.81
8/16/2006,19:00,3.202,29.04
8/16/2006,19:10,2.726,59.29
8/16/2006,19:20,3.619,121.1
8/16/2006,19:30,1.542,350.7
8/16/2006,19:40,2.955,131.7
8/16/2006,19:50,3.418,321
8/16/2006,20:00,5.734,60.1
8/16/2006,20:10,5.194,41.03
8/16/2006,20:20,5.167,264.3
8/16/2006,20:30,4.857,313
8/16/2006,20:40,4.071,346.6
8/16/2006,20:50,6.222,35.27
8/16/2006,21:00,1.025,105.9
8/16/2006,21:10,2.348,73.5
8/16/2006,21:20,2.091,109.3
8/16/2006,21:30,.886,71.1
8/16/2006,21:40,1.734,111.9
8/16/2006,21:50,1.955,40.52
8/16/2006,22:00,3.631,52.56
8/16/2006,22:10,2.595,52.81
8/16/2006,22:20,1.29,210.1
8/16/2006,22:30,1.589,341.8
8/16/2006,22:40,2.965,315.9
8/16/2006,22:50,2.15,.068
8/16/2006,23:00,3.843,9.74
8/16/2006,23:10,1.203,297.4
8/16/2006,23:20,1.428,344.5
8/16/2006,23:30,2.956,14.01
8/16/2006,23:40,2.366,18.04
8/16/2006,23:50,2.395,23.92
8/17/2006,00:00,2.829,13.74
8/17/2006,00:10,3.547,31.2
8/17/2006,00:20,1.758,19.89
8/17/2006,00:30,.792,338.7
8/17/2006,00:40,1.292,93.7
8/17/2006,00:50,.834,61
8/17/2006,01:00,1.119,52.93
8/17/2006,01:10,.792,155.3
8/17/2006,01:20,1.044,121.9
8/17/2006,01:30,.794,83.2
8/17/2006,01:40,.793,102.1
8/17/2006,01:50,.986,9.5
8/17/2006,02:00,.798,20.68
8/17/2006,02:10,.796,28.64
8/17/2006,02:20,.793,11.86
8/17/2006,02:30,.793,37.13
8/17/2006,02:40,1.145,66.35
8/17/2006,02:50,1.165,81.7
8/17/2006,03:00,1.127,126.8
8/17/2006,03:10,.793,12.8
8/17/2006,03:20,.793,25.87
8/17/2006,03:30,.792,116
8/17/2006,03:40,.792,356.5
8/17/2006,03:50,.792,13.47
8/17/2006,04:00,1.535,10.79
8/17/2006,04:10,.828,25.27
8/17/2006,04:20,1.55,121.2
8/17/2006,04:30,1.202,120.8
8/17/2006,04:40,1.122,84
8/17/2006,04:50,.792,107.9
8/17/2006,05:00,.792,104.2
8/17/2006,05:10,.792,90.3
8/17/2006,05:20,.792,98
8/17/2006,05:30,.792,86.1
8/17/2006,05:40,.792,278.2
8/17/2006,05:50,.792,174.7
8/17/2006,06:00,.792,75.2
8/17/2006,06:10,.792,63.16
8/17/2006,06:20,.792,351.4
8/17/2006,06:30,.792,50.41
8/17/2006,06:40,.792,170.1
8/17/2006,06:50,.938,316.1
8/17/2006,07:00,.792,171.3
8/17/2006,07:10,1.437,158.2
8/17/2006,07:20,1.185,243.6
8/17/2006,07:30,.799,293.5
8/17/2006,07:40,.792,182
8/17/2006,07:50,1.433,252.6
8/17/2006,08:00,1.695,121.7
8/17/2006,08:10,2.71,158.7
8/17/2006,08:20,2.103,178.8
8/17/2006,08:30,1.586,214.7
8/17/2006,08:40,2.297,231.8
8/17/2006,08:50,1.857,283.8
8/17/2006,09:00,1.815,346.9
8/17/2006,09:10,2.106,235.1
8/17/2006,09:20,3.211,179.7
8/17/2006,09:30,3.74,206.3
8/17/2006,09:40,5.348,206.3
8/17/2006,09:50,4.271,218.8
8/17/2006,10:00,4.157,186.3
8/17/2006,10:10,4.237,162
8/17/2006,10:20,4.376,172.7
8/17/2006,10:30,4.514,187.6
8/17/2006,10:40,3.37,231.1
8/17/2006,10:50,3.142,225.1
8/17/2006,11:00,3.044,135.2
8/17/2006,11:10,4.982,182.6
8/17/2006,11:20,5.656,200.2
8/17/2006,11:30,3.421,207.7
8/17/2006,11:40,5.434,208.1
8/17/2006,11:50,6.054,177.1
8/17/2006,12:00,5.185,170.8
8/17/2006,12:10,6.14,177.4
8/17/2006,12:20,3.048,210.9
8/17/2006,12:30,5.599,203.8
8/17/2006,12:40,9.91,267.8
8/17/2006,12:50,8.71,313.3
8/17/2006,13:00,9.08,315.9
8/17/2006,13:10,6.02,343.2
8/17/2006,13:20,4.479,317
8/17/2006,13:30,6.138,231.2
8/17/2006,13:40,5.127,234.1
8/17/2006,13:50,3.41,233.2
8/17/2006,14:00,2.411,315.2
8/17/2006,14:10,6.336,225.5
8/17/2006,14:20,5.751,244.6
8/17/2006,14:30,5.258,307.9
8/17/2006,14:40,2.311,235.3
8/17/2006,14:50,6.154,234.8
8/17/2006,15:00,6.197,260
8/17/2006,15:10,5.397,316.6
8/17/2006,15:20,5.597,274.5
8/17/2006,15:30,3.054,294
8/17/2006,15:40,4.806,339.2
8/17/2006,15:50,5.61,234.1
8/17/2006,16:00,3.305,218.8
8/17/2006,16:10,4.194,253.3
8/17/2006,16:20,2.239,225.3
8/17/2006,16:30,4.135,269.9
8/17/2006,16:40,2.497,176.5
8/17/2006,16:50,6.854,323.2
8/17/2006,17:00,4.501,346.6
8/17/2006,17:10,3.152,100.2
8/17/2006,17:20,7.28,103.2
8/17/2006,17:30,6.735,78.4
8/17/2006,17:40,4.87,63.12
8/17/2006,17:50,2.331,291.7
8/17/2006,18:00,3.43,223
8/17/2006,18:10,3.363,302.7
8/17/2006,18:20,3.3,142.5
8/17/2006,18:30,4.887,118.4
8/17/2006,18:40,4.783,126.4
8/17/2006,18:50,5.355,117.5
8/17/2006,19:00,4.186,55.53
8/17/2006,19:10,2.458,32.97
8/17/2006,19:20,8.54,267.6
8/17/2006,19:30,3.644,327.9
8/17/2006,19:40,4.517,4.03
8/17/2006,19:50,3.605,35.16
8/17/2006,20:00,5.857,117
8/17/2006,20:10,4.34,62.24
8/17/2006,20:20,6.164,78.3
8/17/2006,20:30,5.28,57.32
8/17/2006,20:40,7.21,85.5
8/17/2006,20:50,6.728,110
8/17/2006,21:00,2.14,252.8
8/17/2006,21:10,1.821,328.9
8/17/2006,21:20,4.288,89.7
8/17/2006,21:30,2.491,145.6
8/17/2006,21:40,2.178,47.79
8/17/2006,21:50,2.186,108.1
8/17/2006,22:00,3.311,34.88
8/17/2006,22:10,3.703,358.4
8/17/2006,22:20,2.643,34.34
8/17/2006,22:30,2.229,348.2
8/17/2006,22:40,1.526,330.3
8/17/2006,22:50,2.762,335.3
8/17/2006,23:00,2.159,11.9
8/17/2006,23:10,1.735,18.42
8/17/2006,23:20,.793,314.4
8/17/2006,23:30,2.818,19.34
8/17/2006,23:40,.797,24.39
8/17/2006,23:50,.999,96.9
8/18/2006,00:00,1.516,107.4
8/18/2006,00:10,2.853,356.6
8/18/2006,00:20,1.168,73.7
8/18/2006,00:30,.807,68.13
8/18/2006,00:40,.792,21.18
8/18/2006,00:50,2.633,355.6
8/18/2006,01:00,3.464,3.125
8/18/2006,01:10,4.153,15.47
8/18/2006,01:20,.803,345.3
8/18/2006,01:30,3.555,109.9
8/18/2006,01:40,1.354,72.5
8/18/2006,01:50,.792,15.04
8/18/2006,02:00,2.358,135.1
8/18/2006,02:10,1.57,109.4
8/18/2006,02:20,1.203,44.72
8/18/2006,02:30,.797,90.7
8/18/2006,02:40,.913,286.4
8/18/2006,02:50,1.408,53.24
8/18/2006,03:00,.793,121.1
8/18/2006,03:10,.891,51.97
8/18/2006,03:20,1.563,30.36
8/18/2006,03:30,2.275,131
8/18/2006,03:40,1.92,118.3
8/18/2006,03:50,.793,317.8
8/18/2006,04:00,.792,37.64
8/18/2006,04:10,1.705,134.4
8/18/2006,04:20,1.228,335.2
8/18/2006,04:30,1.92,21.05
8/18/2006,04:40,2.287,2.328
8/18/2006,04:50,3.546,115.2
8/18/2006,05:00,1.589,160.5
8/18/2006,05:10,.84,300.6
8/18/2006,05:20,.793,315.8
8/18/2006,05:30,.792,22.22
8/18/2006,05:40,.792,2.525
8/18/2006,05:50,.792,94.9
8/18/2006,06:00,.792,64.54
8/18/2006,06:10,.792,75.1
8/18/2006,06:20,.792,306.1
8/18/2006,06:30,.792,293.5
8/18/2006,06:40,.792,331.7
8/18/2006,06:50,.792,11.74
8/18/2006,07:00,.792,343.2
8/18/2006,07:10,.792,210.5
8/18/2006,07:20,.793,206.2
8/18/2006,07:30,.792,148
8/18/2006,07:40,1.081,195.4
8/18/2006,07:50,.828,223.7
8/18/2006,08:00,.793,263.3
8/18/2006,08:10,.793,261.6
8/18/2006,08:20,.852,219.4
8/18/2006,08:30,1.107,219.7
8/18/2006,08:40,1.505,265
8/18/2006,08:50,1.873,249
8/18/2006,09:00,2.162,259.1
8/18/2006,09:10,1.47,195.5
8/18/2006,09:20,1.745,184.3
8/18/2006,09:30,2.712,139.9
8/18/2006,09:40,2.832,204.9
8/18/2006,09:50,2.662,219.7
8/18/2006,10:00,2.081,103.3
8/18/2006,10:10,1.278,224.4
8/18/2006,10:20,3.27,171.2
8/18/2006,10:30,2.333,156.1
8/18/2006,10:40,3.791,195.5
8/18/2006,10:50,3.061,295.1
8/18/2006,11:00,7.1,180.2
8/18/2006,11:10,4.828,144
8/18/2006,11:20,4.831,166.3
8/18/2006,11:30,5.078,187.5
8/18/2006,11:40,6.65,148.5
8/18/2006,11:50,6.863,140.8
8/18/2006,12:00,6.591,123.8
8/18/2006,12:10,5.942,149.1
8/18/2006,12:20,4.541,139.6
8/18/2006,12:30,4.16,95.6
8/18/2006,12:40,7.63,132.4
8/18/2006,12:50,5.869,46.1
8/18/2006,13:00,5.249,24.65
8/18/2006,13:10,5.28,166.7
8/18/2006,13:20,3.804,251.4
8/18/2006,13:30,4.633,198.9
8/18/2006,13:40,4.633,110.5
8/18/2006,13:50,5.735,175.3
8/18/2006,14:00,5.537,280.4
8/18/2006,14:10,5.047,259.7
8/18/2006,14:20,7.87,105.2
8/18/2006,14:30,3.892,253.2
8/18/2006,14:40,4.177,253.6
8/18/2006,14:50,5.122,269.2
8/18/2006,15:00,4.128,224.6
8/18/2006,15:10,7.04,235.8
8/18/2006,15:20,5.152,324.8
8/18/2006,15:30,6.763,307.2
8/18/2006,15:40,4.492,8.34
8/18/2006,15:50,4.563,226.7
8/18/2006,16:00,6.551,149.4
8/18/2006,16:10,4.798,174.7
8/18/2006,16:20,3.131,139
8/18/2006,16:30,1.445,124.7
8/18/2006,16:40,2.499,245
8/18/2006,16:50,1.799,318.2
8/18/2006,17:00,2.624,216.8
8/18/2006,17:10,2.464,167.4
8/18/2006,17:20,1.793,156.2
8/18/2006,17:30,1.13,127.5
8/18/2006,17:40,.798,96.5
8/18/2006,17:50,1.931,319.8
8/18/2006,18:00,1.235,228.8
8/18/2006,18:10,1.546,274.4
8/18/2006,18:20,.792,319.8
8/18/2006,18:30,1.644,138.8
8/18/2006,18:40,.792,235.7
8/18/2006,18:50,.792,17.98
8/18/2006,19:00,.989,67.7
8/18/2006,19:10,2.21,117.9
8/18/2006,19:20,.808,148.6
8/18/2006,19:30,1.485,211.6
8/18/2006,19:40,1.303,224.2
8/18/2006,19:50,.798,341.6
8/18/2006,20:00,1.68,47.31
